track,site_label,model,n,accuracy,mean_true_rank
DEV_FROZEN,6,LTD_HYBRID_FINAL,325,0.6092307692307692,3.7753846153846156
DEV_FROZEN,60,MICRO_FINAL,293,0.33447098976109213,7.296928327645051
DEV_FROZEN,60,MACRO_XGB,293,0.03754266211604096,7.044368600682594
DEV_FROZEN,60,MACRO_LTD,293,0.006825938566552901,27.467576791808874
DEV_FROZEN,60,MACRO_LTD_FINAL,293,0.034129692832764506,13.511945392491468
DEV_FROZEN,60,LTD_HYBRID_FINAL,293,0.2832764505119454,6.8805460750853245
DEV_FROZEN,61,MICRO_FINAL,276,0.2391304347826087,3.4166666666666665
DEV_FROZEN,61,MACRO_XGB,276,0.0036231884057971015,13.108695652173912
DEV_FROZEN,61,MACRO_LTD,276,0.4166666666666667,2.6340579710144927
DEV_FROZEN,61,MACRO_LTD_FINAL,276,0.025362318840579712,4.427536231884058
DEV_FROZEN,61,LTD_HYBRID_FINAL,276,0.1956521739130435,2.8043478260869565
DEV_FROZEN,63,MICRO_FINAL,274,0.42700729927007297,9.065693430656934
DEV_FROZEN,63,MACRO_XGB,274,0.0364963503649635,12.361313868613138
DEV_FROZEN,63,MACRO_LTD,274,0.145985401459854,14.127737226277372
DEV_FROZEN,63,MACRO_LTD_FINAL,274,0.0364963503649635,9.445255474452555
DEV_FROZEN,63,LTD_HYBRID_FINAL,274,0.34306569343065696,4.521897810218978
DEV_FROZEN,68,MICRO_FINAL,289,0.754325259515571,5.328719723183391
DEV_FROZEN,68,MACRO_XGB,289,0.35294117647058826,2.7785467128027683
DEV_FROZEN,68,MACRO_LTD,289,0.010380622837370242,18.3840830449827
DEV_FROZEN,68,MACRO_LTD_FINAL,289,0.2560553633217993,3.5432525951557095
DEV_FROZEN,68,LTD_HYBRID_FINAL,289,0.7854671280276817,2.14878892733564
DEV_FROZEN,7,MICRO_FINAL,338,0.10355029585798817,9.99112426035503
DEV_FROZEN,7,MACRO_XGB,338,0.005917159763313609,11.816568047337277
DEV_FROZEN,7,MACRO_LTD,338,0.008875739644970414,9.062130177514794
DEV_FROZEN,7,MACRO_LTD_FINAL,338,0.008875739644970414,6.816568047337278
DEV_FROZEN,7,LTD_HYBRID_FINAL,338,0.05325443786982249,5.017751479289941
DEV_FROZEN,71,MICRO_FINAL,289,0.25951557093425603,15.844290657439446
DEV_FROZEN,71,MACRO_XGB,289,0.2179930795847751,5.550173010380623
DEV_FROZEN,71,MACRO_LTD,289,0.01384083044982699,18.214532871972317
DEV_FROZEN,71,MACRO_LTD_FINAL,289,0.16262975778546712,6.688581314878893
DEV_FROZEN,71,LTD_HYBRID_FINAL,289,0.3494809688581315,5.567474048442906
DEV_FROZEN,72,MICRO_FINAL,297,0.4781144781144781,8.373737373737374
DEV_FROZEN,72,MACRO_XGB,297,0.1750841750841751,6.7407407407407405
DEV_FROZEN,72,MACRO_LTD,297,0.010101010101010102,17.232323232323232
DEV_FROZEN,72,MACRO_LTD_FINAL,297,0.11447811447811448,7.269360269360269
DEV_FROZEN,72,LTD_HYBRID_FINAL,297,0.4478114478114478,3.9663299663299663
DEV_FROZEN,76,MICRO_FINAL,269,0.7211895910780669,4.769516728624535
DEV_FROZEN,76,MACRO_XGB,269,0.10780669144981413,5.278810408921933
DEV_FROZEN,76,MACRO_LTD,269,0.0037174721189591076,18.442379182156134
