track,variant,site_label,n,accuracy,top5_accuracy,mrr,mean_true_rank
DEV_FROZEN,HYBRID_NO_LTD_RENORM,14,306,0.16013071895424835,0.238562091503268,0.22228030152806247,22.444444444444443
DEV_FROZEN,HYBRID_NO_LTD_RENORM,18,330,0.6787878787878788,0.9636363636363636,0.8072716340898158,1.687878787878788
DEV_FROZEN,HYBRID_NO_LTD_RENORM,2,287,0.397212543554007,0.9512195121951219,0.6272205630219567,2.2473867595818815
DEV_FROZEN,HYBRID_NO_LTD_RENORM,21,308,0.5357142857142857,0.9090909090909091,0.6852819483907147,2.4448051948051948
DEV_FROZEN,HYBRID_NO_LTD_RENORM,24,263,0.39923954372623577,0.6768060836501901,0.5278466268256475,5.574144486692015
DEV_FROZEN,HYBRID_NO_LTD_RENORM,25,312,0.5801282051282052,0.9230769230769231,0.7268428508813124,2.1538461538461537
DEV_FROZEN,HYBRID_NO_LTD_RENORM,27,310,0.25483870967741934,0.6612903225806451,0.4414527078006,8.067741935483872
DEV_FROZEN,HYBRID_NO_LTD_RENORM,28,286,0.4755244755244755,0.8706293706293706,0.6402972027972028,2.7167832167832167
DEV_FROZEN,HYBRID_NO_LTD_RENORM,29,320,0.371875,0.6875,0.5170607848614079,5.0875
DEV_FROZEN,HYBRID_NO_LTD_RENORM,31,289,0.8615916955017301,0.9792387543252595,0.9099577085736255,1.3494809688581315
DEV_FROZEN,HYBRID_NO_LTD_RENORM,34,251,0.749003984063745,0.9800796812749004,0.8562446185952163,1.4741035856573705
DEV_FROZEN,HYBRID_NO_LTD_RENORM,35,297,0.21548821548821548,0.6363636363636364,0.39581091748382596,5.861952861952862
DEV_FROZEN,HYBRID_NO_LTD_RENORM,36,305,0.21639344262295082,0.7836065573770492,0.4673022943641118,4.498360655737705
DEV_FROZEN,HYBRID_NO_LTD_RENORM,37,316,0.3512658227848101,0.759493670886076,0.527426344951515,4.082278481012659
DEV_FROZEN,HYBRID_NO_LTD_RENORM,39,284,0.22887323943661972,0.6830985915492958,0.4265229517053296,4.852112676056338
DEV_FROZEN,HYBRID_NO_LTD_RENORM,40,219,0.3744292237442922,0.593607305936073,0.48573529329179627,6.6438356164383565
DEV_FROZEN,HYBRID_NO_LTD_RENORM,41,267,0.4756554307116105,0.9101123595505618,0.6669001269959631,2.4419475655430714
